Run,Generation,Leg Index,Individual Index,Fitness,Amplitude,Phase,Offset
0,0,0,0,7.009205683178845,"[0.05829068058788306, 0.32782230091175685, 0.1490406344265242]","[2.09340050495981, 4.271743239967421, 2.6493439155086227]","[-0.28243669344220523, 0.3738703729367747, -0.05210118850279499]"
0,0,1,0,7.009100138854131,"[0.436912412638039, 0.16189126507693602, 0.1379383297383186]","[1.9346860050589536, 5.296968372725162, 2.594223010307728]","[0.0624301200096663, -0.43053668239528176, -0.13568350335475188]"
0,0,2,0,7.008988378895959,"[0.29606923702308674, 0.08355315892685355, 0.22521775752311823]","[0.5466679862894211, 2.748421580477263, 5.105611701920984]","[-0.33197936026855523, 0.2785409957649968, -0.0358369924729488]"
0,0,4,0,7.008748176869089,"[0.48594967571556114, 0.29012792707282514, 0.3728295397062524]","[4.985703234837238, 5.822332216348615, 1.8898823345837539]","[0.29856448422691717, -0.11955351836869554, -0.40355067680703793]"
0,0,5,0,7.008623199480279,"[0.3394046271234823, 0.32772870245017877, 0.28057221030117624]","[5.490466286321596, 6.030797046274153, 4.23469487307909]","[0.15527678295373637, 0.003601540937724579, -0.004824455429746077]"
0,0,0,1,6.676880788006047,"[0.3326720744429161, 0.24270318801452256, 0.09022273384877944]","[5.281996358603548, 0.6117228438516957, 4.683149310288688]","[0.4945978511807594, -0.38771375143986764, -0.017612073442079712]"
0,0,1,1,6.676355658453431,"[0.01885553113116739, 0.23748919348751668, 0.13203797629551578]","[2.455450051857541, 1.618448300435381, 3.5921410727075846]","[-0.35212691525026996, -0.19402706191038877, -0.12425106999704594]"
0,0,2,1,6.675832875306925,"[0.3240604785763256, 0.13282290171049416, 0.32182224525044023]","[2.754843277637868, 3.187582836423701, 1.1950382962555615]","[0.3597523876688782, -0.3914965975200154, 0.45969875881699684]"
0,0,4,1,6.674793713353441,"[0.3751594830713651, 0.08882910738820454, 0.21762175207970397]","[0.18488957164881736, 0.5768749282378738, 5.051039346638731]","[0.37408956614121924, 0.429885889247983, -0.2875451532626756]"
0,0,5,1,6.674274831442922,"[0.13635042213674603, 0.44118045507596826, 0.15875805630931022]","[4.034045955141231, 0.41949505931498093, 4.870051167029259]","[-0.043800264113398324, 0.022944540388289525, 0.04755015461829859]"
0,0,0,0,7.418858098508636,"[0.2758352518052833, 0.463219694267922, 0.030289786862065793]","[0.8308652614739233, 1.1094706121087992, 2.1089416237852485]","[-0.42339339633895456, 0.33245219129474546, 0.4519013163804354]"
0,0,1,0,7.419264634693336,"[0.1943667993731989, 0.002827895439594663, 0.22271091102320967]","[1.150669443297939, 2.937567136992107, 3.7478174428460638]","[0.24649549042550456, 0.07909015781240514, 0.212062248528615]"
0,0,2,0,7.419673573494885,"[0.4297568633085616, 0.11291648580536678, 0.10301070670929047]","[2.9359507850247146, 5.018560894246793, 3.6516736232703297]","[-0.4004613099790635, -0.17449491633939263, 0.4735958164635752]"
0,0,4,0,7.42050353611414,"[0.39062399375626733, 0.26142229342639406, 0.42200872625880165]","[0.6262580164344688, 3.3347484129590215, 1.6626399663285323]","[-0.21120495434711983, -0.009683597329493199, 0.01586792719711594]"
0,0,5,0,7.420928778817384,"[0.4214956124527752, 0.4031474998847584, 0.3253515110534007]","[0.5596817867446934, 5.962248150969712, 2.977705096693893]","[0.029083014485763004, -0.47261586992275506, 0.3759394882273095]"
0,0,0,1,6.775118458472253,"[0.4076270484133679, 0.013288048738224867, 0.011337077755961933]","[0.8642221790407947, 1.2837834525322465, 3.174867926412042]","[-0.19797605424770026, -0.41218919492613126, 0.13428392391818]"
0,0,1,1,6.7747331627018905,"[0.4381446132356418, 0.19612521944413502, 0.06344483792791361]","[1.8872023759006165, 5.100326789884624, 2.781471679001085]","[-0.3491809617608497, -0.3756623353059869, -0.20106000543136127]"
0,0,2,1,6.774349332092726,"[0.21193440109224598, 0.45512987538822924, 0.332575588249294]","[4.514955473509746, 1.8790025848182799, 0.957397652575239]","[0.1624261796683667, -0.38330293300113116, 0.43593461839222925]"
0,0,4,1,6.7735872200622325,"[0.17807144668045183, 0.02762645107212064, 0.45236159464801645]","[1.3622480194642754, 4.880824159495266, 2.556013716560029]","[-0.011565041174994461, 0.3129047497703483, -0.3354075046432964]"
0,0,5,1,6.7732090653937576,"[0.48437086363387977, 0.0014112543478062012, 0.3750735500371611]","[3.179460133663471, 5.948608934847081, 2.026913738942181]","[0.1630872816830674, -0.0840993213464929, 0.4957976897812314]"
0,0,0,0,7.427144102015024,"[0.3114592195025044, 0.19643145902790582, 0.381109304484308]","[2.5879218996584576, 5.97723734266194, 2.698655982379428]","[0.25037683543369027, -0.3752615631337256, 0.0690470955090442]"
0,0,1,0,7.426172239492192,"[0.20467543279336808, 0.46231886117860993, 0.007481877384368618]","[5.971356940168498, 1.9673693675424995, 5.354472102541631]","[0.13143105728230597, 0.15874174661182938, 0.20005971268165412]"
0,0,2,0,7.425216149993653,"[0.2984811475694546, 0.4622691150929252, 0.1368894231028751]","[4.781459088890886, 5.763866678504249, 0.7729972250360008]","[-0.2894883362032181, 0.45069887860838964, -0.19650477965294488]"
0,0,4,0,7.4233502785365255,"[0.14914301584126805, 0.04146476721418352, 0.10664131730287668]","[5.826820953487106, 3.1524159296938583, 2.747251314835114]","[0.005754218153593116, -0.020941961573796464, 0.12961919396800492]"
0,0,5,0,7.422435880255466,"[0.07927795917847236, 0.2605100560740796, 0.0023966595416161085]","[0.6870731883085989, 4.684160599047421, 3.2986832455550243]","[0.23999630222368284, 0.36890919670769895, -0.13166775674067477]"
0,0,0,1,7.222079991591083,"[0.30217578155512137, 0.4128640841848545, 0.32379883371316975]","[1.6219737218505372, 1.0713567729812297, 0.4033493112901637]","[-0.39247588178839976, -0.18665864874979765, 0.05224673980739114]"
0,0,1,1,7.2217286565134495,"[0.4182066143302752, 0.4793485938669079, 0.4293175038228268]","[5.234960714496682, 6.226385846212732, 5.3704899231567165]","[-0.43645956483469484, -0.27623682291174234, 0.12501400045402866]"
0,0,2,1,7.221375094696265,"[0.2542816637612133, 0.46426956311877415, 0.26997410657254883]","[0.029100152732072813, 6.188884024867013, 4.807726775545383]","[0.08436705969403657, -0.07977277865855359, 0.4868416307575505]"
